id,label,transcription
a87959c3-86276546.mp3,anger,"a que se ofrezca toda la información que podría evitar que muchas mujeres llegasen a esa situación. Y por lo demás, bueno, son ustedes unos cínicos y además lo saben."
36474cb9-22aeba0c.mp3,sadness,"Los primeros dos meses del atentado, el miedo, los 15 o 20 días hasta que los cogieron."
528e26f6-481abe4e.mp3,sadness,"pero ya mi madre se puso nerviosa y ya no nos dijeron que habían tenido un atentado, no que habían muerto, que estaban en el Gómez-Ulla y nos llevaron para el Gómez-Ulla y nada más llegar al Gómez-Ulla nos dijeron que mi padre había muerto."
b1dfa6a9-80dacb95.mp3,joy,"Familias, hoy vamos a preparar una de esas recetas que está buena en cualquier momento del año, incluso en verano como estamos ahora, porque vamos a hacer..."
63ff27a2-ea0970f1.mp3,neutral,"en fin, entre pesos pesados del gobierno, con palabras hirientes, como digo. No es que sean extrañas las disputas entre ministros, parece que son mucho más frecuentes de lo que sabemos, porque no lo solemos saber."
4a4cff11-4579793e.mp3,neutral,El gobierno no va a prorrogar los suertes extraordinarios por COVID más allá del 28 de febrero. Ahora las empresas tendrán que buscar otras vías y esta situación afecta a más de 100.000 trabajadores. Lucía Rodríguez.
d832357c-670d771f.mp3,neutral,"Pero el precio del combustible sigue subiendo, hay que decir que por lo menos la luz hoy PAZ nos da un pequeño respiro."
523f0553-c6809a3e.mp3,neutral,"Lo haremos con la creación de una nueva política pública, el ingreso mínimo vital, que es uno, como saben ustedes, de los principales compromisos del Gobierno de España. No sobran manos, necesitamos a todos."
ae15ddb8-3625300d.mp3,neutral,El 24 de noviembre se cumplirán nueve meses desde que comenzó la guerra.
fca276bb-e08039cc.mp3,neutral,Maniobras militares en Colombia bajo la supervisión de la OTAN.
2ab3e159-d7af1cae.mp3,neutral,Se consolida la huelga de refinerías en Francia.
7705dd57-26069b49.mp3,neutral,de la comunidad de la ciudad de
b9489855-d7094a53.mp3,neutral,"Esta semana y por primera vez en 20 años, el dólar ha alcanzado la paridad con el euro, algo que hasta hace no mucho parecía inconcebible en el mercado de las divisas y que tendrá consecuencias en la economía europea. Enseguida las conocemos."
197274e7-716fdcbd.mp3,neutral,"Y en Barcelona, un menor ha sido detenido acusado de la violación de una chica mayor de edad en una discoteca del centro de la ciudad la pasada noche. De momento se encuentra en dependencias policiales a la espera de declarar ante la Fiscalía de Menores."
05c033b0-97376077.mp3,neutral,"a su preparación, a la inscripción de deportistas, participaciones, reservas, almacenamiento de materiales de los deportistas, hoy solo quedan en el valle víctimas."
6686f5e5-6d8546b5.mp3,disgust,se ha convertido en un peligro público para la ciudad. Es que está haciendo un daño irreparable a la ciudad. Es que el señor Castro se ha convertido en la vergüenza para todos los melienses.
275bc171-9b76a550.mp3,anger,tiene otro arma más poderosa para que no haya recortes en la dependencia de los valencianos para que los niños dejen de estar en barra valencianos en barracones
ecadf3b6-08aa6c47.mp3,sadness,"Yo me sentí muy querida porque eran momentos muy duros, fue muy duro cuando sufrí dos atracos más porque sentía mucho miedo, aunque yo también hice algunas barbaridades porque"
7dec8379-a3747b16.mp3,neutral,Ayer una paciente en la consulta se dio cuenta que estaba viviendo una vida que en realidad no estaba escogiendo ella.
94a94e49-1721a93d.mp3,neutral,los directores abrir los ojos que no sabéis abierto todavía mira yo hace aquí dos semanas o tres semanas escuché mencis cuidado pero con mencis aunque no sea messi pero con esa calidad el barça a los lomos de mencis y cuando vuelva a los lesionados
2f46e3e2-83ab8744.mp3,neutral,"deseo mucha permanencia en el cargo dentro de un gobierno que dure lo menos posible. Eso sí, que tampoco nos vamos a volver demasiado generosos."
c8c7c63c-362fc438.mp3,disgust,"...del presidente del Gobierno de España, Pedro Sánchez."
ad525928-8f09b2d4.mp3,joy,Porque ya está calentando en la banda nuestra experta en deportes que se llama Isabel
a183239b-1886ca71.mp3,anger,"Por lo tanto, que dejen de mentir, que dejen de demonizar al turismo, a la hostelería, a los propietarios, al deporte náutico y del deslizamiento que los han tratado como auténticos"
2d7c1cb8-7cb4c1c7.mp3,fear,"Ayúdame, ayúdame. ¿Puedes ayudarme a salir de aquí? Por favor, ayúdame."
276023dc-9d56a0f0.mp3,neutral,"Las ayudas llegan de la buena fe de la gente porque seguimos viendo, recibiendo..."
fd4d7e4b-f1b53b03.mp3,disgust,"enseñándole al vicepresidente del Gobierno de España lo que es la libertad de expresión, naturalizar el insulto"
d12eb38b-ba4ede76.mp3,neutral,El puente sobre el estrecho de Kerch en Crimea reabrea el tráfico rodado y ferroviario tras la explosión del sábado atribuida a un camión bomba que dejó al menos tres muertos.
05c29d83-5748ceb9.mp3,sadness,"personas humanas, seres humanos, que puedan, a traición, cometer semejantes masacres. ¿Para qué sirve matar? ¿Para qué sirve la destrucción? Para nada."
59574d56-23c73876.mp3,neutral,México revive los terremotos de 1985 y 2017.
b171ab20-3d36e84c.mp3,sadness,ahora no sé pero en aquella época a los policías le decían chacurra chacurra es perro pero no perro como entendemos perro ahora que un perro es un ser adorable no perro como un ser despreciable
361f8a1b-078c9202.mp3,neutral,"Él estaba en el equipo que dirigió la campaña electoral del 82, la de la primera victoria socialista. Hoy nos lo cuenta en el mismo lugar donde Felipe González y Alfonso Guerra celebraron el triunfo."
494af057-c18a106e.mp3,disgust,"Encontrando en el Hospital Provincial de Castellón son las listas de espera quirúrgica. Es un mal endémico en este hospital desde que lo gestiona el Partido Socialista y Compromís. Y vemos como el señor Puig, que ya hace una nefasta gestión del sistema sanitario público,"
074d59c0-b7549db7.mp3,anger,"Tic tac, tic tac, tu tiempo se acaba en el palacio de la Moncloa."
217a74a5-449aea59.mp3,joy,"Con la rampa, retornas en fuente, retornas de frente, ya que estamos, pues lo hacemos. Y ya tira para adelante y el primer salto, que así damos la vuelta."
9e50ce8f-91f51e04.mp3,neutral,Es una localidad de poco más de mil habitantes que ahora mismo tiene detectados al menos 28 casos positivos. Son todos temporeros dedicados a la recogida de la fruta. Sandra Izquierdo está allí como es el de
01282784-41b4a6f4.mp3,sadness,para actuar de la forma que han actuado.
b1e0c479-24a7fd67.mp3,sadness,en el corazón y fue la única vez hasta fecha de hoy casi 10 años más tarde que dije se acabó
d0eea10d-df577a06.mp3,disgust,"15 días esperando a que el Gobierno actúe y no ha hecho absolutamente nada. Hay que empezar de cero, señor Hernando, de cero."
f57ad101-a653830f.mp3,neutral,"Desde luego, este Gobierno tiene un compromiso muy importante en velar por las personas, por el bienestar de las personas, y un trabajo digno contribuye"
9d861a42-ddd51de8.mp3,anger,"del coste total de la obra, un 20% del coste total de la obra, y lo que hay que saber si estos cuentan con la justificación económica, con la justificación técnica para llegarlos a cabo y con los informes técnicos preceptivos que requieran."
e988b5c8-c9963c65.mp3,sadness,pero bueno ahora es el momento de estar tranquilos y reponernos de este golpe duro
3deeb558-7c19d75b.mp3,joy,"Por supuesto, en 2019 la voté el 4 de mayo y ahora la vamos a votar a nivel interno. No todos tenéis la suerte de volver a votarla esta vez. La vamos a votar a nivel interno para que sea la presidenta del Partido Popular de Madrid y tenemos muchísimas ganas y una ilusión enorme."
24b4bf59-b54decf6.mp3,disgust,de una forma inmediata la corresponsal de ABC que ha sido secuestrada en Cuba cuyo único delito ha sido informar
a9784521-4ac5c260.mp3,sadness,"porque lo que yo hice siguiendo el protocolo, pedir que se abriese, pedir que se hiciese, pedir que se investigase, lo que hizo fue empeorar la situación del niño en el colegio."
e911624f-f22e0bd3.mp3,neutral,"Buenas tardes, mi nombre es Carlos Castilla y me gustaría compartir con vosotros mi experiencia con Marimond."
ac42dadc-caaa76f7.mp3,neutral,"El país vasco y dos incendios activos que preocupan desde esta madrugada, el más preocupante de todos, el que afecta al municipio de Berango, donde se han desalojado varios caseríos y se ha pedido también que intervengan los medios aéreos."
2e5513f2-581b132b.mp3,disgust,"Por lo tanto, estamos hablando de que el actual equipo del Gobierno, que si mucho le preocupan los servicios y la conciliación, la realidad es que de facto no le preocupan tanto porque ha hecho menos de la mitad de lo que hizo un Gobierno municipal del Partido Popular."
cbd133dd-72f52bda.mp3,neutral,Mi horario era de 10 de la noche a 3 de la mañana.
f59d889e-bf1f56a1.mp3,disgust,"Bueno, yo creo que es un dato más de que es un presidente títere."
894627fd-011e04e0.mp3,fear,tus padres hicieron un trato para devolverte a la vida y ¿cuál era el precio? ¿Yo? ¿Cuál era el precio?
dd1d21e6-e972592e.mp3,disgust,que nosotros denominamos ya la Reforma Grillete.
56fe57ba-38f1795d.mp3,joy,"Antonio Rubial, mi representante, gracias por ser tan valiente, por tu confianza ciega en mí y por montar a SeixCinema con esas maravillosas martas. Hacéis que lo fácil, que lo difícil"
f2e88a60-523110e9.mp3,disgust,por el Partido Socialista. No descartamos que se pueda llevar al Tribunal Constitucional por cuanto que se estaría vulnerando
079873f9-6b838f40.mp3,neutral,"Bueno, oye, Raúl, chico, vamos. ¿Y si ensayamos más? ¿Qué te parece? Es que es muy distinto la manera. Aunque yo esté enfadada."
4e8ddbdb-500ddf2b.mp3,anger,"Por eso siempre, desde el Partido Popular, vamos a defender nuestra identidad y nos van a tener enfrente."
a70be580-1a886a4d.mp3,disgust,"Señor presidente, está usted fuera de la realidad. Vive mirándose el ombligo y no ha traído esta mañana ni una sola solución para los problemas de Cantabria."
961cb1e5-159161a3.mp3,neutral,Tropas rusas apremian a los vecinos de Gerson a irse de la ciudad.
2443dc0c-7e9ba7a7.mp3,joy,"Desde este hemiciclo, Templo de la Democracia, de los españoles, yo quiero que hoy mis primeras palabras sean de reconocimiento al heroico pueblo de Ucrania que desde el 24 de febrero está defendiendo lo que son las libertades de todos los europeos."
bf2cdbef-b984d017.mp3,joy,"Partiéndonos la cara todas como perras, chicas, las que estabais ahí conmigo, ay, Alvita, Flores, bueno, no puedo decir el nombre de todas porque nunca me lo supe en realidad, siempre hablé como si fueran el personal."
925d7397-a9b3db30.mp3,neutral,La segunda fase de la operación salida está marcada también.
d458231e-cfb20d85.mp3,neutral,"Este tipo de crímenes generan una alarma social. Algunos son cometidos por reincidentes que ya han cumplido condena por hechos parecidos, como es el caso de Javier Gallego."
d71d5647-fa028c27.mp3,joy,"Muchas gracias, sobre todo a los miembros del jurado que nos han premiado. No sabéis la ilusión de verdad que nos hace recibir un Ondas. Me gustaría nombrar al resto del equipo que no ha podido venir."
e702435a-cb329080.mp3,sadness,"La tutora sabe que se cierran un baño con otra compañera porque la están acosando y que no hayan hecho nada, pues lógicamente."
09857a76-de422b0a.mp3,neutral,El aumento del transporte de mercancías por carretera es un síntoma de recuperación económica. Con la ayuda del código QR que ven en pantalla podrán conocer algunas de las profesiones
25d4b5cb-03c445d5.mp3,disgust,"En los últimos tres años, la ciudad autónoma de Melilla ha venido experimentando dificultades crecientes en el sostenimiento de su modelo económico, social,"
f4d15dee-6305ede0.mp3,neutral,Locales de ocio nocturno y de espectáculo como este en el que nos encontramos podrán seguir ofreciendo comida a sus clientes y abriendo a mediodía. Lo llevan haciendo durante toda la pandemia y ahora
c0d473df-61e245af.mp3,disgust,"se hace necesario y no se está cumpliendo, no se están sustituyendo adecuadamente al docente cuando pues el mismo se encuentra en una situación"
e3053cd6-820dc4f3.mp3,sadness,pero nada más. Ya dije ayer que los árbitros tendrían que hablar y explicarse porque no entendemos nada.
71bfcdd3-984a49bf.mp3,neutral,Desde que comenzó esta ola de calor el pasado domingo han perdido la vida un total de 360 personas. Ayer viernes alcanzó el pico de mortalidad con 123 fallecimientos y hace unas horas conocíamos
da1ce26e-183e056e.mp3,anger,que nos dormíamos al berrabeo y que hubo que ganar la liga porque los jugadores se hicieron autogestión y el que está ahí sabe de lo que hablo porque hubo que pasar de él ya porque Capello se volvía loco y apartó a Deccan porque le pareció que era rubito y muy guapo decía que no era profesional y era de los que mejor entrenaba
bee82cc2-8509bd79.mp3,neutral,"Los Reyes, acompañados por sus hijas, la princesa Leonor y la infanta Sofía están en Barcelona en la entrega de los premios de la Fundación Princesa de Girona. Sandra Izquierdo."
b4344747-69f2eedf.mp3,disgust,sin ninguna razón convincente que pueda justificar tal del mal.
49b14950-f5cab5ad.mp3,anger,"Pues miren, yo tengo que decirles que estos presupuestos son letales."
936fb392-69d346ef.mp3,joy,"pues demuestra que esa hoja de ruta que ese programa de gobierno con el que nosotros nos presentamos ante ustedes, pues cobra aún mayor relevancia durante los próximos años."
5808d77b-2a8550b9.mp3,joy,"Bueno, muchísimas gracias a los lectores de fotogramas por su generosidad, por su insistencia incluso y su tesón."
93ada256-837bfbcd.mp3,disgust,"igual que el proyecto de Vía Aláctea que se está haciendo en Cañada. Es un proyecto del PP. Ellos todavía no han hecho nada, nada en Cañada ni en Reina Regente."
e975247a-5cf7533e.mp3,disgust,"Aquí, en Cantabria, ha habido un Gobierno socialista regionalista y, la mayor parte de esos años, las competencias en urbanismo y ordenación del territorio le han correspondido a su partido."
86f994cf-c55051fb.mp3,neutral,Chile ha rechazado este domingo la propuesta de nueva Constitución por más del 62% de los votos según el 72% de los votos escrutados.
19479aaa-34eb3457.mp3,neutral,Serbia y Kosovo llegan a un acuerdo. Los gobiernos de Serbia y de Kosovo finalmente han acabado con las crecientes tensiones con la mediación de la Unión Europea.
028e515f-c27ce533.mp3,disgust,Este gobierno la mayor amenaza son la independencia de los organismos y de las instituciones y la transparencia porque los vuelos pateras de Marlaska se han convertido en el mayor efecto llamada para las mafias porque hemos pasado de que los vuelos no existían
b9b5fb15-ffccbb7b.mp3,neutral,En Ucrania los bombardeos rusos con drones kamikazes no cesan y en la capital Kiev la gente vive al ritmo de las sirenas de alerta refugiándose en el metro o en otros pasos subterráneos.
4663032f-471e18b5.mp3,joy,"Bueno, muchas gracias a los críticos, bueno, a fotogramas y a los críticos que han votado por la peli. Yo quería, normalmente el premio a la mejor peli lo recogen los productores, pero se ve que en los fotogramas de plata"
d660854a-a6d17829.mp3,disgust,No se pueden dejar las cosas al futuro indefinido y lo que necesitamos es acción y lo que necesitamos son resultados ya.
ccccede4-ec721bea.mp3,neutral,"En los partidos del sistema hemos pasado a jugar con líneas de 3, con dos puntas, 4, 3, 1, 2, hemos jugado 4, 1, 4, 1."
c6f5159c-a86e3ec0.mp3,joy,Estoy encantado de estar aquí una vez más en Puerto Llano con los compañeros del Grupo Municipal que tan magnífica labor están haciendo en el ayuntamiento de la localidad y que estoy seguro que van a contribuir.
e515c5f1-2fc730da.mp3,joy,"Familias, muy buenas. Hoy tenemos un programa muy interesante. Encómetelo, porque vamos a hacer una receta que es un clásico."
f6ba22cb-59c6d456.mp3,neutral,"Ellos aprobaron, aunque todavía se analiza si es legal saltar al izquierdo."
5e70a7ae-1fa8141f.mp3,anger,puede y debe hacer mucho más. Miguel Ángel Revilla puede y tiene que hacer mucho más. Esto es bien sencillo. El lobo se saca del léxpress si Miguel Ángel Revilla quiere.
e0d67e92-cab9093b.mp3,sadness,"jugándose la vida para conseguir, cuanto antes, poder apagar el incendio."
a91a5629-4c7e6c47.mp3,disgust,y con que en un canon que se había cobrado para hacer obras de abastecimiento había un agujero de 30 millones de euros que los antiguos dirigentes del PSOE de izquierda unidad se lo habían gastado en gasto corriente en lugar de hacer inversión.
c44abf2f-62a40097.mp3,neutral,Maduro inicia su segundo mandato en Venezuela con el país sumido en una grave crisis. El año pasado la inflación alcanzó un récord que ha hecho que los productos básicos pasen a ser de lujo y el problema es que las previsiones para este año no son optimistas.
67872120-de812259.mp3,neutral,"la niña sufrió cortes, fuertes golpes y una violación."
e694e64b-394b7ac6.mp3,neutral,Comienza el 2022 con grandes incertidumbres sobre la posible recuperación económica. El precio del gas y la inflación disparada probablemente se encarguen de frenar el crecimiento previsto. Lucía Rodríguez.
3422901b-b86d0f47.mp3,sadness,"era sabido que Carla estaba siendo acosada prácticamente diario. Hay declaraciones que dicen que un día sí y otro no, o dos o tres veces a la semana."
d723bacb-14033f1a.mp3,anger,Y digo esto porque usted mismo nos avisó hace una semana que Canarias estaba entre las pretensiones de Marruecos.
f044a5ee-3f00b496.mp3,disgust,"Esto no es arbitrariedad, esto es sectarismo."
7622617f-677b0a21.mp3,anger,os digo a todos no voy a consentir faltas de respeto al equipo porque toda la gente que hay en este programa trabajando que es mucha está trabajando para que vosotros brilléis y no voy a consentir
2bccea1d-afabdbc2.mp3,neutral,Lo estamos viendo para acceder a las 9 de la mañana. Ya había gente esperando hasta dos horas y además esperando en esas colas para poder acceder a la playa. En este caso es de Begura y esta es de izquierdo. Sandra.
ded92cf2-36e97f0f.mp3,disgust,gritando un SOS con absoluta solidaridad.
d4205edf-fd77d18b.mp3,neutral,Los miles de rusos que cada día tratan de cruzar las fronteras de su país para escapar a la movilización militar parcial ordenada por Putin van a toparse a partir de ahora con un enorme obstáculo.
52758a5f-484a79db.mp3,joy,"Hola, buenas noches. Desde que se fundó Pambú, ya hace nueve años, la verdad que soñaba siempre con este instante, con recoger un Ondas. Muchas gracias al jurado, muchas gracias"
2461d74f-d6e562e9.mp3,anger,Falso. Falso es falso. Por eso mañana...
d010a674-e84ea1ff.mp3,joy,"En nombre de Publicis, muchas gracias a la organización por este premio. Nos hace también especial ilusión"
69ab4691-4f612949.mp3,neutral,"Tras el llamamiento de Vladimir Putin a la movilización parcial para enviar más hombres a la guerra en Ucrania, se hicieron virales en las redes sociales numerosos vídeos que reflejan las colas en los pasos fronterizos con los países vecinos de Rusia."
a10a2cb1-6994064a.mp3,neutral,La Eurocámara ha pedido a los países de la Unión Europea que permitan a Romania y Bulgaria incorporarse al espacio de libre circulación europeo Schengen lo antes posible.
e8aa7b47-86bddfc3.mp3,neutral,"Adolfo Izquierdo lo han detectado en varios productos lácteos, cuéntanos."
43c600ee-3b9b6a7a.mp3,neutral,El caso Pegasus sobre espionaje político está sobre la mesa del Parlamento Europeo. En un informe preliminar dice que España podría haber sido el primer cliente de la Unión Europea de ese programa espía Pegasus y se queja de la falta de colaboración
07ff9e0b-329c5e42.mp3,neutral,"En definitiva, el objetivo del plan es ir rompiendo el círculo de las desventajas que rodean a los menores que viven en situación de necesidad."
71f75bed-b4e2fe5c.mp3,neutral,entre los fenómenos adversos de este verano están las olas de calor. Más de 3.800 personas habrían muerto este verano por causas relacionadas con el calor. Es la estimación que hace el Instituto de Salud Carlos III para los meses
84bac37c-21408a8e.mp3,disgust,"plantear algún tipo de acuerdo entre Ciudadanos, el PSOE y Podemos en esa comunidad para arrebatar la presidencia"
d5f45c08-44f0327d.mp3,disgust,"Esta Constitución ha dado lo mejor que ha tenido España en la época moderna. Desarrollo, libertad, democracia, justicia y debemos entre todos seguir apoyándola."
62b942d1-401712d2.mp3,disgust,La inmensa mayoría de los ayuntamientos en España y Extremadura
2d7c3fd1-6afcac73.mp3,anger,"Venimos escuchando en las últimas horas las exigencias de algunos socios de gobierno de Pedro Sánchez, los que él ha elegido, los independentistas"
c5e0778e-985570c4.mp3,neutral,La Generalitat dio luz verde a esa apertura y ni 24 horas después cambió de criterio. La Consellería de Salud considera que el índice de rebrote en Cataluña ha crecido y que las provisiones no son buenas.
3c62ebc4-c60385d6.mp3,disgust,¿Qué credibilidad tiene el señor Soler cuando ante un gobierno del PP dice aquello de el FLA es una estafa?
20424f92-3c62daec.mp3,neutral,"Pues no solamente el Reino Unido tiene que lidiar con la escasez de camioneros, también ocurre aquí, atención, porque va a empezar ahora un proyecto piloto muy interesante, proyecto para los soldados obligados a retirarse a la reserva cuando tienen 45 años, ahora les van a formar"
6568a1a7-c72cc203.mp3,neutral,El ataque que sufrió la página web del CEPE está provocado todavía más carga de trabajo y eso podría afectar a los pagos de las nóminas del mes de abril.
095ebbcd-6eef2dba.mp3,disgust,"y estaban esperando, como el agua de mayo, a ver qué decía Madrid con esto de los fondos. Ahora se han enterado, se les ha caído su cuento de la lechera, se le ha caído al suelo, ha reventado. Y están que no saben lo que van a hacer. Y por eso no hay ningún plan."
a5bac3ad-067cf583.mp3,anger,"Y el año que viene vemos a The Pai. Vale, a The Pai vemos el año que viene. Hombre récord. Ahora hombre récord."
043e0b26-76067326.mp3,neutral,Tenemos algunas novedades sobre la noticia con la que abríamos este telediario. Esa noticia el Partido Popular ha suspendido hace apenas una hora las negociaciones para renovar el Poder Judicial después de una conversación telefónica entre Sánchez y Nuñez Eijol. Los populares
f97ec76d-4c29fb03.mp3,disgust,"y para que nadie me pueda acusar de partidismo, simplemente de la lectura de ese decreto."
09ebd554-93ef598d.mp3,neutral,Es un problema que los sanitarios llevan denunciando todo el verano. Hay personas que sabiendo que están contagiadas se saltan la cuarentena y ya se sabe cuántas son.
a4a9f3fb-17444fde.mp3,neutral,Ucrania teme perder la red de satélites Starlink.
570564d7-c9038b59.mp3,anger,"Señor Sánchez, hace dos años se presentó en las elecciones diciendo todo lo contrario a lo que finalmente ha hecho. Este balance de legislatura se caracteriza por tres rasgos fundamentales. La arrogancia, las mentiras y la incompetencia. Un gran cinismo decir."
30191e08-024db281.mp3,anger,"Que no, que hay mucha pluralidad, que hay mucha diversidad, que el patriota es el que aporta, el que se levanta todos los días. ¿Usted sabe lo que es eso? ¿Usted sabe lo que es trabajar? No tienen ni puñetera idea, ni puñetera idea. Mire, le voy a decir una cosa."
e551b045-9b45d5ed.mp3,joy,"que narran la vida de una manera muy, muy bella. Gracias a todos y a las 267 personas"
cf873dcc-261f810c.mp3,neutral,Las inundaciones en Pakistán afectaron este año a 33 millones de personas.
0bdbd7e5-d2360430.mp3,disgust,que tener un buen equipo y que evidentemente creer en las posibilidades de tu municipio.
e224db24-40006b23.mp3,anger,"30.000 han muerto en las residencias de ancianos que su vicepresidente no se ha dignado ni en visitar. Los jóvenes un 40% están en el paro, mírenles a la cara."
66bb54c8-5b9d16c4.mp3,joy,"a mi hermano, que era el único oyente que me daba el EGM cuando yo en mi casa estaba jugando a ser locutor y lo sentaba allí. ¿Tú eres mi oyente? Bueno, pues para él, Hilario, gracias."
f47a2664-a77c121d.mp3,joy,"... vosotros, de adolescentes."
6c5cca29-21601a0a.mp3,disgust,una moción presentada por el Partido Popular que lo que decía es
a36f0f59-593e2e8b.mp3,disgust,Solo el capricho político condicionado por los votos de sus socios evita que los cántabros seamos tratados con los mismos derechos que catalanes y aragoneses.
055d3b03-2c819261.mp3,disgust,"Ustedes, como siempre, a lo más, han pretendido controlar la pandemia a costa de los hosteleros y ni les han dejado trabajar ni les han compensado por impedirles"
077f5175-0e396091.mp3,disgust,Vamos a presentar una moción conjunta en el Ayuntamiento.
a73d68e7-d41e97db.mp3,neutral,"La psicosis por el contagio ya está afectando al sector turístico. Aquí en España las agencias de viajes están recomendando no viajar a China y de momento varias aerolíneas ya han anunciado que cancelan todas sus rutas a ese país, entre ellas Iberia."
939236e5-c82f2568.mp3,neutral,La subida del precio del gas cierra las puertas de la mayor planta de fertilizantes báltica.
af091291-b4c0bd4a.mp3,neutral,"Rusia ha atacado este sábado una casa y una fábrica de cerámica en la ciudad de Sloviansk, en el este de Ucrania. Acabaron destruidas por el fuego pero no se reportaron víctimas."
8ab94903-689968cf.mp3,disgust,y de que todo el mundo venga y poner carteles enormes en los ayuntamientos de Podemos
bf043eee-d2d2b0be.mp3,neutral,"Y también otra cita importante en los tribunales porque la justicia italiana decide si entrega o no a España a Carles Puigdemont. Sandra Izquierdo, se ha tomado ya."
aafa4f0d-7f6d97ee.mp3,disgust,"El Ministerio de Fomento son ustedes, aunque haya cambiado de nombre. Y añade el artículo 7.2 que no se podrán aprobar instrumentos"
86dc6d2c-55eb525a.mp3,neutral,"Rusia última la anexión ilegal de cuatro regiones ucranianas haciendo oído sordos al secretario general de Naciones Unidas, Antonio Guterres, que ha rechazado con firmeza una decisión que no tendrá valor legal y merece ser condenada."
6c0131ed-6d282870.mp3,joy,premios no serían nada sin la gran Anabella Alonso. Eres lo más grande. Eres lo más grande.
c93f607b-c5e10b20.mp3,disgust,"Apoya a Sánchez, gobierna en Cantabria con Pedro Sánchez y él se lo devuelve robándonos la cartera a todos los cántabros."
7dda0c6a-f7eb186f.mp3,joy,"me tan feliz. Gracias a Alex de la Iglesia por haber confiado en mí. Alex, se me cumplió un sueño trabajando contigo. Gracias a Telecinco Cinema, a Universal también."
8838c1dd-b85078f5.mp3,disgust,mintió cuando dijo que se podía manifestar
e7f496d0-08d2f884.mp3,joy,"Sí, ahora como estamos jugando, sí, pero no vale nada. Ahora esto consta de 38 jornadas, de ser regular."
e349a0cd-26408a09.mp3,anger,"solamente si esa cumbre del turismo es que esa declaración mínima que se firmó declaración de intenciones es que ni siquiera la firmaron países como Alemania, Inglaterra o Escandinavia"
89c15d74-cd0d3fc4.mp3,disgust,el ministro Ábalos y lo que más importante fíjense que es el número 2 del PSOE después de Sánchez el abril de Melilla
19b0e8b2-e500118e.mp3,joy,"Y vinieron a estos productores a ver el espectáculo y agradezco mucho que apostaran por un actor joven, que apostaran por el compromiso con el trabajo y no se fueran por una cuestión estética, física o de proyección media."
0db78de0-aef13b9f.mp3,neutral,Corea del Norte ha escalado este martes un peldaño más en su desafío militar al disparar un misil balístico de medio alcance que ha sobrevolado Japón.
5470b897-e43ecdca.mp3,disgust,"Usted ha colocado a un amigo suyo en una puerta giratoria, en Enagás. Si, como usted decía, las puertas giratorias son una forma de corrupción y ahora coloca a un amigo en Enagás, ¿usted qué es?"
3a494ffb-a3751c12.mp3,neutral,Pido mi Uber para transportarme al trabajo.
54901967-78a87b02.mp3,disgust,"el sesgo ideológico, el partidismo y el sectarismo con que se están programando algunos actos."
0d6b7b35-3a1b5a0a.mp3,neutral,Las preguntas de los periodistas ponían de manifiestos de lunes el miedo a una catástrofe nuclear en la central de Zaporilla.
2e09e30e-369d8e36.mp3,sadness,"Esos 17.000 españoles, si no murieron por la pandemia, ¿por qué murieron? Responsabilidad de otros, nunca asumen la suya. Mire, señora Calvo, ustedes mienten las aviendas."
32442c9f-9ece056f.mp3,neutral,"Y, por supuesto, la plena igualdad entre hombres y mujeres y también la erradicación de cualquier forma de discriminación."
5e4d46eb-343381cc.mp3,sadness,Yo he visto a mi hijo pequeño abrazado una foto de su padre pidiéndole que vuelva.
ab0c4589-5c5289ea.mp3,disgust,Pero esto no es más que una coartada porque al final el descontento generalizado de la comunidad educativa
78241f43-92eed6cb.mp3,disgust,y perdemos 281 millones de euros.
a7672962-e0df6159.mp3,sadness,"porque hubo dos explosiones y no sé en cuál de ellas me pidió auxilio, la gente corría como loca, seguí corriendo, corriendo y corri mucho."
a7fd2a83-c0fb09bd.mp3,neutral,"Bien, con mociones móstoles en Madrid por ese doble crimen de esta pasada noche, un hombre ha matado presuntamente a su pareja y a la hija de ambos de tan solo seis años."
e5db4f5c-4cd965c8.mp3,disgust,Medidas se encuentra muy protegida por la Constitución. Esta Constitución hay que defenderla y seguirla apoyando siempre. El Partido Popular ya ha dicho que no está dispuesto a modificar nada de la Constitución que suponga un fondo importante.
9990738d-0e180dbb.mp3,disgust,"La situación del año 2020 ha sido durísima, pero es que no lo ha sido en Cantabria, lo ha sido en España, lo ha sido en el mundo."
b2f5147c-5e3ef704.mp3,joy,"Quiero dar las gracias a Eva Leyra, Yolanda Serrano, Josep Cister,"
656ff6f4-d0c57f85.mp3,disgust,en esa disposición transitoria por la sencilla razón de que lo que se pretende es tener la fiesta en paz porque son incapaces de ponerse de acuerdo.
9b782ffd-35f213f0.mp3,anger,"Lo está diciendo, lo ha dicho el señor Egea. El señor Egea ha dicho que el Partido Popular de Madrid tiene bastante que callar en cuanto a corrupción en esta región."
253a625c-7fce3305.mp3,disgust,"celebren este día, no dejen de celebrarlo, no dejen de celebrar y de homenajear nuestra identidad más profunda, la melilla española de hace ya 524 años."
b93a1a77-8d1b4e9b.mp3,neutral,"Seguro que lo han hecho alguna vez, comer en un restaurante e inmediatamente después valorarlo en internet. Pues bien, eso mismo se va a poder hacer ahora con las empresas y los jefes. Un portal web ya permite valorarlos y criticarlos. Esto es solo un ejemplo."
